,Iteration,Time,Fitness,Restarts,max_iters,current_restart
605,605,0.40587760000000017,25.0,10,100,5
606,606,0.48320070000000115,25.0,10,100,5
607,607,0.48604560000000063,25.0,10,100,5
608,608,0.4862952000000007,25.0,10,100,5
609,609,0.48654069999999905,26.0,10,100,5
610,610,0.4868653999999992,26.0,10,100,5
611,611,0.48714820000000003,26.0,10,100,5
612,612,0.4873951000000005,26.0,10,100,5
613,613,0.4876426000000009,26.0,10,100,5
614,614,0.48789130000000114,26.0,10,100,5
615,615,0.4881953999999986,26.0,10,100,5
616,616,0.4886367000000007,26.0,10,100,5
617,617,0.48891980000000146,27.0,10,100,5
618,618,0.48919409999999885,27.0,10,100,5
619,619,0.4895069999999997,27.0,10,100,5
620,620,0.4897860999999999,27.0,10,100,5
621,621,0.49007749999999817,27.0,10,100,5
622,622,0.49034650000000113,27.0,10,100,5
623,623,0.4906082000000005,27.0,10,100,5
624,624,0.4914145000000012,27.0,10,100,5
625,625,0.4922292999999982,27.0,10,100,5
626,626,0.49254979999999904,27.0,10,100,5
627,627,0.49283060000000134,27.0,10,100,5
628,628,0.4997316000000005,27.0,10,100,5
629,629,0.5000509999999991,27.0,10,100,5
630,630,0.5003129000000008,27.0,10,100,5
631,631,0.5005687999999999,27.0,10,100,5
632,632,0.5008200000000009,27.0,10,100,5
633,633,0.5012806000000012,27.0,10,100,5
634,634,0.5015557999999984,27.0,10,100,5
635,635,0.5018115999999999,27.0,10,100,5
636,636,0.5020743000000003,27.0,10,100,5
637,637,0.5023385999999981,27.0,10,100,5
638,638,0.5027828999999997,27.0,10,100,5
639,639,0.5033788000000001,27.0,10,100,5
640,640,0.5038069000000007,27.0,10,100,5
641,641,0.5045931999999986,27.0,10,100,5
642,642,0.5049060999999995,27.0,10,100,5
643,643,0.5051850999999985,27.0,10,100,5
644,644,0.5054285000000007,27.0,10,100,5
645,645,0.5056884000000004,27.0,10,100,5
646,646,0.5059536999999992,27.0,10,100,5
647,647,0.5062457999999985,27.0,10,100,5
648,648,0.5065035000000009,27.0,10,100,5
649,649,0.5067601999999987,27.0,10,100,5
650,650,0.5070228000000014,27.0,10,100,5
651,651,0.5072800000000015,27.0,10,100,5
652,652,0.5075329999999987,27.0,10,100,5
653,653,0.5085346999999985,27.0,10,100,5
654,654,0.5089335000000013,27.0,10,100,5
655,655,0.5092080999999986,27.0,10,100,5
656,656,0.5094624000000003,27.0,10,100,5
657,657,0.5767634999999984,27.0,10,100,5
658,658,0.5771267999999985,27.0,10,100,5
659,659,0.5774840999999995,27.0,10,100,5
660,660,0.5777737000000016,27.0,10,100,5
661,661,0.5780488000000013,27.0,10,100,5
662,662,0.5783962000000002,27.0,10,100,5
663,663,0.5786639999999998,27.0,10,100,5
664,664,0.5789265999999991,27.0,10,100,5
665,665,0.5791938999999999,27.0,10,100,5
666,666,0.5796472000000001,27.0,10,100,5
667,667,0.5799358999999988,27.0,10,100,5
668,668,0.5802039000000008,27.0,10,100,5
669,669,0.5804665,27.0,10,100,5
670,670,0.5807266999999996,27.0,10,100,5
671,671,0.5809895999999988,27.0,10,100,5
672,672,0.5842756999999992,27.0,10,100,5
673,673,0.5845619000000006,27.0,10,100,5
674,674,0.5848183999999996,27.0,10,100,5
675,675,0.5850997000000007,27.0,10,100,5
676,676,0.5853697000000011,27.0,10,100,5
677,677,0.5856268,27.0,10,100,5
678,678,0.5858950000000007,27.0,10,100,5
679,679,0.5861838000000006,27.0,10,100,5
680,680,0.5864550000000008,27.0,10,100,5
681,681,0.5867213999999983,27.0,10,100,5
682,682,0.5869864999999983,27.0,10,100,5
683,683,0.5872740999999984,27.0,10,100,5
684,684,0.5875321000000007,27.0,10,100,5
685,685,0.5877963000000008,27.0,10,100,5
686,686,0.5880767999999996,27.0,10,100,5
687,687,0.5883441000000005,27.0,10,100,5
688,688,0.5886126000000012,27.0,10,100,5
689,689,0.5888804999999984,27.0,10,100,5
690,690,0.5891741999999986,27.0,10,100,5
691,691,0.5894407000000008,27.0,10,100,5
692,692,0.5898165999999989,27.0,10,100,5
693,693,0.5901381999999984,27.0,10,100,5
694,694,0.5904123000000006,27.0,10,100,5
695,695,0.5906826999999986,27.0,10,100,5
696,696,0.5922601999999983,27.0,10,100,5
697,697,0.5926028999999993,27.0,10,100,5
698,698,0.5928888000000008,27.0,10,100,5
699,699,0.5931750999999998,27.0,10,100,5
700,700,0.5934536000000001,23.0,10,100,6
701,701,0.5937371999999996,23.0,10,100,6
702,702,0.5940234000000011,23.0,10,100,6
703,703,0.5943073000000005,23.0,10,100,6
704,704,0.5945897000000002,23.0,10,100,6
705,705,0.5948746000000007,23.0,10,100,6
706,706,0.5953790000000012,24.0,10,100,6
707,707,0.6840384999999998,24.0,10,100,6
708,708,0.6868185999999987,24.0,10,100,6
709,709,0.6871091000000007,24.0,10,100,6
710,710,0.6873882999999985,24.0,10,100,6
711,711,0.6876612000000009,24.0,10,100,6
712,712,0.6879302000000003,24.0,10,100,6
713,713,0.6882145999999985,24.0,10,100,6
714,714,0.6886189999999992,24.0,10,100,6
715,715,0.6888903999999982,24.0,10,100,6
716,716,0.6892682999999984,24.0,10,100,6
717,717,0.6897680000000008,24.0,10,100,6
718,718,0.6901179000000006,24.0,10,100,6
719,719,0.6904247000000012,24.0,10,100,6
720,720,0.6906859999999995,24.0,10,100,6
721,721,0.6910370999999991,24.0,10,100,6
722,722,0.691689199999999,24.0,10,100,6
723,723,0.6921095999999984,24.0,10,100,6
724,724,0.6923999999999992,24.0,10,100,6
725,725,0.6926726999999993,24.0,10,100,6
726,726,0.6929519000000006,24.0,10,100,6
727,727,0.6954072999999994,24.0,10,100,6
728,728,0.6957173999999995,24.0,10,100,6
729,729,0.6960185999999986,24.0,10,100,6
730,730,0.6963220999999997,24.0,10,100,6
731,731,0.6966131000000004,24.0,10,100,6
732,732,0.6969005999999993,24.0,10,100,6
733,733,0.6972045999999992,24.0,10,100,6
734,734,0.6975026,24.0,10,100,6
735,735,0.6978004999999996,24.0,10,100,6
736,736,0.6981119000000007,24.0,10,100,6
737,737,0.6984163999999993,25.0,10,100,6
738,738,0.6987719999999982,25.0,10,100,6
739,739,0.6990887999999984,25.0,10,100,6
740,740,0.6993879000000014,25.0,10,100,6
741,741,0.6996925000000012,25.0,10,100,6
742,742,0.6999832999999995,25.0,10,100,6
743,743,0.7002994999999999,25.0,10,100,6
744,744,0.7005941,25.0,10,100,6
745,745,0.7010538000000004,25.0,10,100,6
746,746,0.7013548999999983,25.0,10,100,6
747,747,0.7016473000000012,25.0,10,100,6
748,748,0.7019288999999986,25.0,10,100,6
749,749,0.7022462000000012,25.0,10,100,6
750,750,0.7025572999999987,25.0,10,100,6
751,751,0.702858299999999,25.0,10,100,6
752,752,0.7031813999999983,25.0,10,100,6
753,753,0.7034604000000009,25.0,10,100,6
754,754,0.703752999999999,25.0,10,100,6
755,755,0.704070999999999,26.0,10,100,6
756,756,0.7043694000000009,26.0,10,100,6
757,757,0.7048039999999993,26.0,10,100,6
758,758,0.783180999999999,26.0,10,100,6
759,759,0.7834891000000006,26.0,10,100,6
760,760,0.783766,26.0,10,100,6
761,761,0.7840613999999988,26.0,10,100,6
762,762,0.7843550000000015,26.0,10,100,6
763,763,0.7848483000000002,26.0,10,100,6
764,764,0.785228,26.0,10,100,6
765,765,0.7855321999999987,26.0,10,100,6
766,766,0.785863299999999,26.0,10,100,6
767,767,0.7862396999999994,26.0,10,100,6
768,768,0.7865086999999988,26.0,10,100,6
769,769,0.7867613999999996,26.0,10,100,6
770,770,0.7870585000000005,26.0,10,100,6
771,771,0.7873581999999999,26.0,10,100,6
772,772,0.7876460999999999,26.0,10,100,6
773,773,0.7879113999999987,26.0,10,100,6
774,774,0.7881861000000008,26.0,10,100,6
775,775,0.7884397000000014,26.0,10,100,6
776,776,0.7887035000000004,26.0,10,100,6
777,777,0.7889453999999994,26.0,10,100,6
778,778,0.7892015000000008,26.0,10,100,6
779,779,0.7894392000000003,26.0,10,100,6
780,780,0.7896770999999987,26.0,10,100,6
781,781,0.7899078999999993,26.0,10,100,6
782,782,0.7901716999999984,26.0,10,100,6
783,783,0.790432899999999,26.0,10,100,6
784,784,0.790685400000001,26.0,10,100,6
785,785,0.7909363999999997,26.0,10,100,6
786,786,0.7916772999999999,26.0,10,100,6
787,787,0.7922392000000009,26.0,10,100,6
788,788,0.7925432000000008,26.0,10,100,6
789,789,0.7928373999999998,26.0,10,100,6
790,790,0.7931761000000002,26.0,10,100,6
791,791,0.7934720999999989,26.0,10,100,6
792,792,0.7937724999999993,26.0,10,100,6
793,793,0.7940891000000008,26.0,10,100,6
794,794,0.7943773000000007,26.0,10,100,6
795,795,0.7946716999999985,26.0,10,100,6
796,796,0.7949774999999981,26.0,10,100,6
797,797,0.7952896000000003,26.0,10,100,6
798,798,0.7955863000000001,26.0,10,100,6
799,799,0.7958855999999983,26.0,10,100,6
800,800,0.7961995000000002,24.0,10,100,7
801,801,0.7964887999999988,24.0,10,100,7
802,802,0.7967860999999985,24.0,10,100,7
803,803,0.7971126999999996,24.0,10,100,7
804,804,0.797406500000001,24.0,10,100,7
805,805,0.7976950999999985,24.0,10,100,7
806,806,0.7979914000000008,24.0,10,100,7
807,807,0.7983060000000002,24.0,10,100,7
808,808,0.9022247000000014,24.0,10,100,7
809,809,0.9053606000000016,24.0,10,100,7
810,810,0.9057089999999981,24.0,10,100,7
811,811,0.9060750000000013,24.0,10,100,7
812,812,0.9063863999999988,24.0,10,100,7
813,813,0.9066939000000005,24.0,10,100,7
814,814,0.9070153000000012,24.0,10,100,7
815,815,0.9073396000000002,24.0,10,100,7
816,816,0.9079836999999991,24.0,10,100,7
817,817,0.9083621000000015,24.0,10,100,7
818,818,0.9087269000000013,24.0,10,100,7
819,819,0.9090603000000002,24.0,10,100,7
820,820,0.9093583999999986,24.0,10,100,7
821,821,0.9096453000000011,24.0,10,100,7
822,822,0.9099402999999988,24.0,10,100,7
823,823,0.9102508,24.0,10,100,7
824,824,0.9105477999999998,24.0,10,100,7
825,825,0.9108428000000011,24.0,10,100,7
826,826,0.9111533999999999,24.0,10,100,7
827,827,0.9114594999999994,24.0,10,100,7
828,828,0.9117560000000005,24.0,10,100,7
829,829,0.912068399999999,24.0,10,100,7
830,830,0.9123617999999993,24.0,10,100,7
831,831,0.9126538999999987,24.0,10,100,7
832,832,0.9129524999999994,24.0,10,100,7
833,833,0.9132826999999999,24.0,10,100,7
834,834,0.9135962000000006,24.0,10,100,7
835,835,0.9139057999999984,24.0,10,100,7
836,836,0.9142246000000007,24.0,10,100,7
837,837,0.9145298000000004,24.0,10,100,7
838,838,0.9148390000000006,24.0,10,100,7
839,839,0.9152959000000003,24.0,10,100,7
840,840,0.9156365999999991,24.0,10,100,7
841,841,0.915965400000001,24.0,10,100,7
842,842,0.9162776999999984,24.0,10,100,7
843,843,0.9165734000000008,24.0,10,100,7
844,844,0.9168713000000004,24.0,10,100,7
845,845,0.9171799999999983,24.0,10,100,7
846,846,0.9174775000000004,24.0,10,100,7
847,847,0.9177682000000011,24.0,10,100,7
848,848,0.9180816999999983,24.0,10,100,7
849,849,0.9183771999999983,24.0,10,100,7
850,850,0.9186791999999997,24.0,10,100,7
851,851,0.9189794000000013,24.0,10,100,7
852,852,0.9192961000000004,24.0,10,100,7
853,853,0.9195962999999985,24.0,10,100,7
854,854,0.9198971,24.0,10,100,7
855,855,0.9202091999999986,24.0,10,100,7
856,856,0.9205144999999995,24.0,10,100,7
857,857,0.9208156999999986,24.0,10,100,7
858,858,0.9211294999999993,24.0,10,100,7
859,859,0.9722183000000015,24.0,10,100,7
860,860,0.9725301000000002,24.0,10,100,7
861,861,0.9728251000000014,24.0,10,100,7
862,862,0.9731331999999995,24.0,10,100,7
863,863,0.9734212999999983,24.0,10,100,7
864,864,0.9737167000000007,24.0,10,100,7
865,865,0.9740256000000009,24.0,10,100,7
866,866,0.9745564999999985,24.0,10,100,7
867,867,0.9765027999999987,24.0,10,100,7
868,868,0.9768344000000013,24.0,10,100,7
869,869,0.9771709999999985,24.0,10,100,7
870,870,0.9774479000000014,24.0,10,100,7
871,871,0.9777239000000009,24.0,10,100,7
872,872,0.9780140999999993,24.0,10,100,7
873,873,0.9782902,24.0,10,100,7
874,874,0.9785591999999994,24.0,10,100,7
875,875,0.9788321999999994,24.0,10,100,7
876,876,0.9791218000000015,24.0,10,100,7
877,877,0.9794008000000005,24.0,10,100,7
878,878,0.9797051000000003,24.0,10,100,7
879,879,0.9799642000000013,24.0,10,100,7
880,880,0.9805600999999982,24.0,10,100,7
881,881,0.9808960000000013,24.0,10,100,7
882,882,0.9818926999999995,24.0,10,100,7
883,883,0.9822270999999994,24.0,10,100,7
884,884,0.982524999999999,24.0,10,100,7
885,885,0.9828229999999998,24.0,10,100,7
886,886,0.9831392000000001,24.0,10,100,7
887,887,0.9834449999999997,24.0,10,100,7
888,888,0.9837352999999993,24.0,10,100,7
889,889,0.9840479000000002,24.0,10,100,7
890,890,0.9843565999999981,24.0,10,100,7
891,891,0.9848368000000001,24.0,10,100,7
892,892,0.9851862999999987,24.0,10,100,7
893,893,0.9854970999999999,24.0,10,100,7
894,894,0.9857936000000009,24.0,10,100,7
895,895,0.9861220999999993,24.0,10,100,7
896,896,0.9882978000000016,24.0,10,100,7
897,897,0.9886528000000006,24.0,10,100,7
898,898,0.9889687999999985,24.0,10,100,7
899,899,0.989286400000001,24.0,10,100,7
900,900,0.9927290999999983,22.0,10,100,8
901,901,0.9939022999999985,23.0,10,100,8
902,902,0.9942458999999992,23.0,10,100,8
903,903,0.9945595999999988,23.0,10,100,8
904,904,0.9951413000000002,23.0,10,100,8
905,905,0.9955025999999982,23.0,10,100,8
906,906,0.9958254999999987,23.0,10,100,8
907,907,0.9961847999999982,23.0,10,100,8
908,908,0.9969624999999986,23.0,10,100,8
909,909,1.0574620999999986,23.0,10,100,8
910,910,1.060796700000001,23.0,10,100,8
911,911,1.0612399000000003,24.0,10,100,8
912,912,1.0615427000000004,24.0,10,100,8
913,913,1.061841300000001,25.0,10,100,8
914,914,1.062157599999999,25.0,10,100,8
915,915,1.062466699999998,25.0,10,100,8
916,916,1.0627688999999982,25.0,10,100,8
917,917,1.0630811999999992,25.0,10,100,8
918,918,1.0633923000000003,25.0,10,100,8
919,919,1.0636939000000005,25.0,10,100,8
920,920,1.0639961999999983,25.0,10,100,8
921,921,1.0644697,25.0,10,100,8
922,922,1.0648069000000007,25.0,10,100,8
923,923,1.0652711000000004,25.0,10,100,8
924,924,1.0655780999999998,25.0,10,100,8
925,925,1.0658981999999995,25.0,10,100,8
926,926,1.0662681999999997,25.0,10,100,8
927,927,1.0666101999999995,25.0,10,100,8
928,928,1.0669444999999982,25.0,10,100,8
929,929,1.0672743999999987,25.0,10,100,8
930,930,1.0675883000000006,25.0,10,100,8
931,931,1.0678972000000009,25.0,10,100,8
932,932,1.0682489000000004,25.0,10,100,8
933,933,1.0685827000000003,25.0,10,100,8
934,934,1.0689072999999993,25.0,10,100,8
935,935,1.0693073999999996,25.0,10,100,8
936,936,1.0696390999999998,25.0,10,100,8
937,937,1.0699712999999988,25.0,10,100,8
938,938,1.0730180000000011,25.0,10,100,8
939,939,1.0734285999999997,25.0,10,100,8
940,940,1.0738175999999982,25.0,10,100,8
941,941,1.0755975000000007,25.0,10,100,8
942,942,1.0760280999999985,25.0,10,100,8
943,943,1.0763633000000006,25.0,10,100,8
944,944,1.0766853999999988,25.0,10,100,8
945,945,1.0770215000000007,25.0,10,100,8
946,946,1.0773361000000001,25.0,10,100,8
947,947,1.077655700000001,25.0,10,100,8
948,948,1.0779624000000005,25.0,10,100,8
949,949,1.0783096999999984,25.0,10,100,8
950,950,1.0786437999999983,25.0,10,100,8
951,951,1.0790173000000003,25.0,10,100,8
952,952,1.0793701999999996,25.0,10,100,8
953,953,1.0796685000000004,25.0,10,100,8
954,954,1.0799637000000004,25.0,10,100,8
955,955,1.0802967999999993,25.0,10,100,8
956,956,1.0805958999999987,25.0,10,100,8
957,957,1.0810138999999985,25.0,10,100,8
958,958,1.0826540999999992,25.0,10,100,8
959,959,1.0830139999999986,25.0,10,100,8
960,960,1.1290619,25.0,10,100,8
961,961,1.1295369000000015,25.0,10,100,8
962,962,1.1298667999999985,25.0,10,100,8
963,963,1.1302166000000007,25.0,10,100,8
964,964,1.1305207999999993,25.0,10,100,8
965,965,1.1308244999999992,25.0,10,100,8
966,966,1.131136699999999,25.0,10,100,8
967,967,1.1314329,26.0,10,100,8
968,968,1.1317337999999992,26.0,10,100,8
969,969,1.1322848000000008,26.0,10,100,8
970,970,1.1327211999999989,26.0,10,100,8
971,971,1.1331069000000014,26.0,10,100,8
972,972,1.1334137999999996,26.0,10,100,8
973,973,1.1337170000000008,26.0,10,100,8
974,974,1.1340402000000012,26.0,10,100,8
975,975,1.1343396999999982,26.0,10,100,8
976,976,1.1346369000000003,26.0,10,100,8
977,977,1.135084899999999,26.0,10,100,8
978,978,1.1353961999999989,26.0,10,100,8
979,979,1.1356970000000004,26.0,10,100,8
980,980,1.1360595999999994,26.0,10,100,8
981,981,1.136367100000001,26.0,10,100,8
982,982,1.1366790999999985,26.0,10,100,8
983,983,1.1370058000000007,26.0,10,100,8
984,984,1.1373360999999989,26.0,10,100,8
985,985,1.1376421999999984,26.0,10,100,8
986,986,1.1379520999999997,26.0,10,100,8
987,987,1.1382836999999988,26.0,10,100,8
988,988,1.1385956999999998,26.0,10,100,8
989,989,1.1388984999999998,26.0,10,100,8
990,990,1.1392221000000013,26.0,10,100,8
991,991,1.1395327000000002,26.0,10,100,8
992,992,1.1398376,26.0,10,100,8
993,993,1.1401755000000016,26.0,10,100,8
994,994,1.1404850999999994,26.0,10,100,8
995,995,1.1407895000000003,26.0,10,100,8
996,996,1.1417855999999986,26.0,10,100,8
997,997,1.1422291000000016,26.0,10,100,8
998,998,1.1425498000000012,26.0,10,100,8
999,999,1.1428717999999982,26.0,10,100,8
1000,1000,1.1431873999999986,20.0,10,100,9
1001,1001,1.1434992000000008,20.0,10,100,9
1002,1002,1.1438154999999988,21.0,10,100,9
1003,1003,1.1441295999999994,21.0,10,100,9
1004,1004,1.1444414000000016,21.0,10,100,9
1005,1005,1.1447561999999998,22.0,10,100,9
1006,1006,1.1457783,23.0,10,100,9
1007,1007,1.1461268000000011,23.0,10,100,9
1008,1008,1.1464454999999987,23.0,10,100,9
1009,1009,1.146764300000001,23.0,10,100,9
1010,1010,1.209816,23.0,10,100,9
1011,1011,1.2119886999999991,23.0,10,100,9
1012,1012,1.2123695000000012,24.0,10,100,9
1013,1013,1.2128762000000002,24.0,10,100,9
1014,1014,1.2132450000000006,24.0,10,100,9
1015,1015,1.2135803000000003,24.0,10,100,9
1016,1016,1.2140521,24.0,10,100,9
1017,1017,1.214504999999999,24.0,10,100,9
1018,1018,1.2148427999999996,25.0,10,100,9
1019,1019,1.2151898999999986,25.0,10,100,9
1020,1020,1.2154823000000015,25.0,10,100,9
1021,1021,1.2158309000000003,25.0,10,100,9
1022,1022,1.2162113999999988,25.0,10,100,9
1023,1023,1.2167172000000015,25.0,10,100,9
1024,1024,1.2170904,25.0,10,100,9
1025,1025,1.217460899999999,25.0,10,100,9
1026,1026,1.2178320000000014,25.0,10,100,9
1027,1027,1.2182068999999984,25.0,10,100,9
1028,1028,1.2185947000000006,25.0,10,100,9
1029,1029,1.2191083999999996,25.0,10,100,9
1030,1030,1.2194742000000005,25.0,10,100,9
1031,1031,1.2198461999999992,25.0,10,100,9
1032,1032,1.220221800000001,25.0,10,100,9
1033,1033,1.220597999999999,25.0,10,100,9
1034,1034,1.2209876000000008,25.0,10,100,9
1035,1035,1.2213478000000002,25.0,10,100,9
1036,1036,1.221703699999999,25.0,10,100,9
1037,1037,1.2220638000000008,25.0,10,100,9
1038,1038,1.2224149000000004,25.0,10,100,9
1039,1039,1.2227685000000008,25.0,10,100,9
1040,1040,1.223128899999999,25.0,10,100,9
1041,1041,1.2234754999999993,25.0,10,100,9
1042,1042,1.2238277999999987,26.0,10,100,9
1043,1043,1.2244194999999998,26.0,10,100,9
1044,1044,1.2255327999999999,26.0,10,100,9
1045,1045,1.2259139999999995,26.0,10,100,9
1046,1046,1.2262844000000008,26.0,10,100,9
1047,1047,1.2274355999999997,26.0,10,100,9
1048,1048,1.2281084,26.0,10,100,9
1049,1049,1.228803599999999,26.0,10,100,9
1050,1050,1.2296197999999983,26.0,10,100,9
1051,1051,1.2300687000000003,26.0,10,100,9
1052,1052,1.2304165000000005,26.0,10,100,9
1053,1053,1.2308808000000013,26.0,10,100,9
1054,1054,1.231259999999999,26.0,10,100,9
1055,1055,1.2316067000000004,26.0,10,100,9
1056,1056,1.2319624000000005,26.0,10,100,9
1057,1057,1.232383200000001,26.0,10,100,9
1058,1058,1.232759699999999,26.0,10,100,9
1059,1059,1.2331050999999995,26.0,10,100,9
1060,1060,1.2334429,26.0,10,100,9
1061,1061,1.2786487000000015,26.0,10,100,9
1062,1062,1.2789684000000001,26.0,10,100,9
1063,1063,1.279301499999999,26.0,10,100,9
1064,1064,1.279680299999999,26.0,10,100,9
1065,1065,1.280046800000001,26.0,10,100,9
1066,1066,1.2803743999999995,26.0,10,100,9
1067,1067,1.2806992999999984,26.0,10,100,9
1068,1068,1.2810260000000007,26.0,10,100,9
1069,1069,1.2813489000000011,26.0,10,100,9
1070,1070,1.281818900000001,26.0,10,100,9
1071,1071,1.282853499999998,26.0,10,100,9
1072,1072,1.283228300000001,26.0,10,100,9
1073,1073,1.2837300999999997,26.0,10,100,9
1074,1074,1.2841427000000003,26.0,10,100,9
1075,1075,1.284476699999999,26.0,10,100,9
1076,1076,1.2847817,26.0,10,100,9
1077,1077,1.2851123999999992,26.0,10,100,9
1078,1078,1.2854400000000012,26.0,10,100,9
1079,1079,1.2857659000000012,26.0,10,100,9
1080,1080,1.2861115999999981,26.0,10,100,9
1081,1081,1.2864393000000014,26.0,10,100,9
1082,1082,1.286757099999999,26.0,10,100,9
1083,1083,1.287086500000001,26.0,10,100,9
1084,1084,1.2874148999999981,26.0,10,100,9
1085,1085,1.2877340000000004,26.0,10,100,9
1086,1086,1.2880682000000014,26.0,10,100,9
1087,1087,1.2883968999999986,26.0,10,100,9
1088,1088,1.2887111000000004,26.0,10,100,9
1089,1089,1.2890392999999989,26.0,10,100,9
1090,1090,1.2893614999999983,26.0,10,100,9
1091,1091,1.2897339999999993,26.0,10,100,9
1092,1092,1.2901029999999984,26.0,10,100,9
1093,1093,1.2904361000000009,26.0,10,100,9
1094,1094,1.2907681999999987,26.0,10,100,9
1095,1095,1.2921307000000013,26.0,10,100,9
1096,1096,1.2924819999999997,26.0,10,100,9
1097,1097,1.2928007000000008,26.0,10,100,9
1098,1098,1.2935689000000004,26.0,10,100,9
1099,1099,1.2940134999999984,26.0,10,100,9
1100,1100,1.2943381999999986,20.0,10,100,10
1101,1101,1.2946689000000013,20.0,10,100,10
1102,1102,1.2952095999999997,21.0,10,100,10
1103,1103,1.2955436999999996,21.0,10,100,10
1104,1104,1.2958709000000006,23.0,10,100,10
1105,1105,1.296216900000001,23.0,10,100,10
1106,1106,1.2965392999999992,23.0,10,100,10
1107,1107,1.2968657000000015,23.0,10,100,10
1108,1108,1.2972237,23.0,10,100,10
1109,1109,1.2975777999999991,23.0,10,100,10
1110,1110,1.297906300000001,23.0,10,100,10
1111,1111,1.3447204,23.0,10,100,10
1112,1112,1.3474423999999985,24.0,10,100,10
1113,1113,1.347805300000001,25.0,10,100,10
1114,1114,1.348282600000001,25.0,10,100,10
1115,1115,1.3486034999999994,25.0,10,100,10
1116,1116,1.349062700000001,25.0,10,100,10
1117,1117,1.3493890999999998,25.0,10,100,10
1118,1118,1.3497473999999983,25.0,10,100,10
1119,1119,1.350086600000001,25.0,10,100,10
1120,1120,1.3504152000000005,25.0,10,100,10
1121,1121,1.3508002999999995,25.0,10,100,10
1122,1122,1.351167799999999,25.0,10,100,10
1123,1123,1.3514948999999987,25.0,10,100,10
1124,1124,1.3519408000000013,25.0,10,100,10
1125,1125,1.3524014999999991,25.0,10,100,10
1126,1126,1.3527239000000009,25.0,10,100,10
1127,1127,1.3530955999999996,25.0,10,100,10
1128,1128,1.3534305999999994,25.0,10,100,10
1129,1129,1.3537590000000002,25.0,10,100,10
1130,1130,1.3540932999999988,25.0,10,100,10
1131,1131,1.3544875000000012,25.0,10,100,10
1132,1132,1.354895599999999,25.0,10,100,10
1133,1133,1.3552405999999984,25.0,10,100,10
1134,1134,1.355579500000001,25.0,10,100,10
1135,1135,1.3559078000000007,25.0,10,100,10
1136,1136,1.3562650999999981,25.0,10,100,10
1137,1137,1.3566028999999986,25.0,10,100,10
1138,1138,1.3569403000000015,25.0,10,100,10
1139,1139,1.3572823000000014,26.0,10,100,10
1140,1140,1.3580813999999997,26.0,10,100,10
1141,1141,1.3585461999999993,26.0,10,100,10
1142,1142,1.358918599999999,26.0,10,100,10
1143,1143,1.359270200000001,26.0,10,100,10
1144,1144,1.359596100000001,26.0,10,100,10
1145,1145,1.3599287999999987,26.0,10,100,10
1146,1146,1.3602640000000008,26.0,10,100,10
1147,1147,1.3605954000000011,26.0,10,100,10
1148,1148,1.3609317999999995,26.0,10,100,10
1149,1149,1.3612764000000013,26.0,10,100,10
1150,1150,1.3616034,26.0,10,100,10
1151,1151,1.3620738999999986,26.0,10,100,10
1152,1152,1.3624054,26.0,10,100,10
1153,1153,1.3627393000000012,26.0,10,100,10
1154,1154,1.3630880000000012,26.0,10,100,10
1155,1155,1.3634172000000007,26.0,10,100,10
1156,1156,1.3637476,26.0,10,100,10
1157,1157,1.3640840999999995,26.0,10,100,10
1158,1158,1.3644171000000007,26.0,10,100,10
1159,1159,1.3647531000000015,26.0,10,100,10
1160,1160,1.365101899999999,26.0,10,100,10
1161,1161,1.3654456999999987,26.0,10,100,10
1162,1162,1.4615988999999985,26.0,10,100,10
1163,1163,1.461966199999999,26.0,10,100,10
1164,1164,1.4623187999999985,26.0,10,100,10
1165,1165,1.4626428999999987,26.0,10,100,10
1166,1166,1.4629800999999993,27.0,10,100,10
1167,1167,1.463330899999999,27.0,10,100,10
1168,1168,1.4636670999999986,27.0,10,100,10
1169,1169,1.4640194999999991,27.0,10,100,10
1170,1170,1.4643744999999981,27.0,10,100,10
1171,1171,1.4647131999999985,27.0,10,100,10
1172,1172,1.4650612999999986,27.0,10,100,10
1173,1173,1.4654004,27.0,10,100,10
1174,1174,1.4657589000000009,27.0,10,100,10
1175,1175,1.4661395999999982,27.0,10,100,10
1176,1176,1.4664721999999983,27.0,10,100,10
1177,1177,1.4668050999999984,27.0,10,100,10
1178,1178,1.4672772000000016,27.0,10,100,10
1179,1179,1.4676170000000006,27.0,10,100,10
1180,1180,1.4679563000000009,27.0,10,100,10
1181,1181,1.4683172000000013,27.0,10,100,10
1182,1182,1.4686832999999986,27.0,10,100,10
1183,1183,1.4690553999999985,27.0,10,100,10
1184,1184,1.4694028999999986,27.0,10,100,10
1185,1185,1.469721100000001,27.0,10,100,10
1186,1186,1.4700953999999982,27.0,10,100,10
1187,1187,1.4704286999999994,27.0,10,100,10
1188,1188,1.4707706999999992,27.0,10,100,10
1189,1189,1.471128199999999,27.0,10,100,10
1190,1190,1.471471900000001,27.0,10,100,10
1191,1191,1.4718114,27.0,10,100,10
1192,1192,1.472166699999999,27.0,10,100,10
1193,1193,1.4725059999999992,27.0,10,100,10
1194,1194,1.4728469000000004,27.0,10,100,10
1195,1195,1.4732014999999983,27.0,10,100,10
1196,1196,1.473540100000001,27.0,10,100,10
1197,1197,1.473884599999998,27.0,10,100,10
1198,1198,1.4742472000000006,27.0,10,100,10
1199,1199,1.4748674000000008,27.0,10,100,10
1200,1200,1.4753732,23.0,25,100,0
