,Iteration,Time,Fitness,Temperature,max_iters
322,322,0.2324578000116162,26.0,1.0,8192
323,323,0.23253390000900254,26.0,1.0,8192
324,324,0.23260590000427328,26.0,1.0,8192
325,325,0.23268100000859704,26.0,1.0,8192
326,326,0.2327934000059031,26.0,1.0,8192
327,327,0.23286869999719784,26.0,1.0,8192
328,328,0.2329409000085434,26.0,1.0,8192
329,329,0.23301419999916106,26.0,1.0,8192
330,330,0.23308920000272337,26.0,1.0,8192
331,331,0.2331628000101773,26.0,1.0,8192
332,332,0.23323670000536367,26.0,1.0,8192
333,333,0.2333107000013115,26.0,1.0,8192
334,334,0.2334240000054706,26.0,1.0,8192
335,335,0.2334992000105558,26.0,1.0,8192
336,336,0.233574600002612,26.0,1.0,8192
337,337,0.23365069999999832,26.0,1.0,8192
338,338,0.23376610000559594,26.0,1.0,8192
339,339,0.2338542000070447,26.0,1.0,8192
340,340,0.2339732999971602,26.0,1.0,8192
341,341,0.23404910000681411,26.0,1.0,8192
342,342,0.23412320000352338,26.0,1.0,8192
343,343,0.23421770001004916,26.0,1.0,8192
344,344,0.23430440000083763,26.0,1.0,8192
345,345,0.23437820000981446,26.0,1.0,8192
346,346,0.23445109999738634,26.0,1.0,8192
347,347,0.2345293000107631,26.0,1.0,8192
348,348,0.23460580001119524,26.0,1.0,8192
349,349,0.2346806999994442,26.0,1.0,8192
350,350,0.2348307000065688,26.0,1.0,8192
351,351,0.23499989999982063,26.0,1.0,8192
352,352,0.2352660000033211,26.0,1.0,8192
353,353,0.23541470000054687,26.0,1.0,8192
354,354,0.23556030000327155,26.0,1.0,8192
355,355,0.23572060000151396,26.0,1.0,8192
356,356,0.23586040000373032,26.0,1.0,8192
357,357,0.2359993999998551,26.0,1.0,8192
358,358,0.23614200000884011,26.0,1.0,8192
359,359,0.23628180001105648,26.0,1.0,8192
360,360,0.2364244000054896,26.0,1.0,8192
361,361,0.23658290000457782,26.0,1.0,8192
362,362,0.2366807000071276,26.0,1.0,8192
363,363,0.2367668000078993,26.0,1.0,8192
364,364,0.2368494000111241,26.0,1.0,8192
365,365,0.23693050000292715,26.0,1.0,8192
366,366,0.23705490000429563,26.0,1.0,8192
367,367,0.23713590000988916,26.0,1.0,8192
368,368,0.23721630001091398,26.0,1.0,8192
369,369,0.23729610000737011,26.0,1.0,8192
370,370,0.2373764000076335,26.0,1.0,8192
371,371,0.2374610999977449,26.0,1.0,8192
372,372,0.23757940001087263,26.0,1.0,8192
373,373,0.23767650000809226,27.0,1.0,8192
374,374,0.23779500000819098,27.0,1.0,8192
375,375,0.23787160000938457,27.0,1.0,8192
376,376,0.23812120000366122,27.0,1.0,8192
377,377,0.23822120000841096,27.0,1.0,8192
378,378,0.23830110000562854,27.0,1.0,8192
379,379,0.238380100010545,27.0,1.0,8192
380,380,0.2384582000086084,27.0,1.0,8192
381,381,0.2385435000032885,28.0,1.0,8192
