,Iteration,Time,Fitness,Temperature,max_iters
115,115,0.15948170000046957,2.0,1.0,1000
116,116,0.1595820999937132,2.0,1.0,1000
117,117,0.15966269999626093,2.0,1.0,1000
118,118,0.15973440000379924,2.0,1.0,1000
119,119,0.1598080999974627,2.0,1.0,1000
120,120,0.15990559999772813,2.0,1.0,1000
121,121,0.16000079999503214,2.0,1.0,1000
122,122,0.1601144000014756,2.0,1.0,1000
123,123,0.16022720000182744,2.0,1.0,1000
124,124,0.1603705000015907,2.0,1.0,1000
125,125,0.16048819999559782,2.0,1.0,1000
126,126,0.16069010000501294,2.0,1.0,1000
127,127,0.16105169999354985,2.0,1.0,1000
128,128,0.16112439999415074,2.0,1.0,1000
129,129,0.16121669999847654,2.0,1.0,1000
130,130,0.1613839000056032,2.0,1.0,1000
131,131,0.16148819999943953,2.0,1.0,1000
132,132,0.16158879999420606,2.0,1.0,1000
133,133,0.1616481999953976,2.0,1.0,1000
134,134,0.16185869999753777,2.0,1.0,1000
135,135,0.1620167999935802,2.0,1.0,1000
136,136,0.16216669999994338,2.0,1.0,1000
137,137,0.16228429999318905,2.0,1.0,1000
138,138,0.16237969999201596,2.0,1.0,1000
139,139,0.1624703999987105,2.0,1.0,1000
140,140,0.1625575999933062,2.0,1.0,1000
141,141,0.162643499992555,2.0,1.0,1000
142,142,0.16273959999671206,2.0,1.0,1000
143,143,0.16282490000594407,2.0,1.0,1000
144,144,0.16290939999453258,2.0,1.0,1000
145,145,0.16299670000444166,2.0,1.0,1000
146,146,0.16308319999370724,3.0,1.0,1000
147,147,0.16316769999684766,3.0,1.0,1000
148,148,0.16325499999220483,3.0,1.0,1000
149,149,0.16336109999974724,3.0,1.0,1000
150,150,0.16344950000348035,3.0,1.0,1000
151,151,0.16351949999807402,3.0,1.0,1000
152,152,0.16360600000189152,3.0,1.0,1000
153,153,0.16369699999631848,3.0,1.0,1000
154,154,0.16389640000124928,3.0,1.0,1000
155,155,0.16401049999694806,3.0,1.0,1000
156,156,0.16410359999281354,3.0,1.0,1000
157,157,0.16419520000636112,3.0,1.0,1000
158,158,0.1642812999925809,3.0,1.0,1000
159,159,0.16437159999622963,3.0,1.0,1000
160,160,0.16446040000300854,3.0,1.0,1000
161,161,0.16454709999379702,3.0,1.0,1000
162,162,0.16473770000447985,3.0,1.0,1000
163,163,0.1648468000057619,3.0,1.0,1000
164,164,0.16493309999350458,3.0,1.0,1000
165,165,0.16501810000045225,3.0,1.0,1000
166,166,0.16510359999665525,3.0,1.0,1000
167,167,0.1652243999997154,3.0,1.0,1000
168,168,0.16532729999744333,3.0,1.0,1000
169,169,0.16539690000354312,3.0,1.0,1000
170,170,0.16548320000583772,3.0,1.0,1000
171,171,0.1655689000035636,3.0,1.0,1000
172,172,0.1656553999928292,3.0,1.0,1000
173,173,0.16574979999859352,3.0,1.0,1000
174,174,0.16584169999987353,3.0,1.0,1000
175,175,0.16592759999912232,3.0,1.0,1000
176,176,0.16601299999456387,3.0,1.0,1000
177,177,0.16609869999228977,3.0,1.0,1000
178,178,0.16622430000279564,3.0,1.0,1000
179,179,0.1663334000040777,3.0,1.0,1000
180,180,0.16644749999977648,3.0,1.0,1000
181,181,0.16655670000182,3.0,1.0,1000
182,182,0.16665159999683965,3.0,1.0,1000
183,183,0.166747099996428,3.0,1.0,1000
184,184,0.16683519999787677,3.0,1.0,1000
185,185,0.16692190000321716,3.0,1.0,1000
186,186,0.1670589999994263,3.0,1.0,1000
187,187,0.16716620000079274,3.0,1.0,1000
188,188,0.16726319999725092,3.0,1.0,1000
189,189,0.1673785000020871,3.0,1.0,1000
190,190,0.16748210000514518,3.0,1.0,1000
191,191,0.1675695000012638,3.0,1.0,1000
192,192,0.16765780000423547,3.0,1.0,1000
193,193,0.16775569999299478,3.0,1.0,1000
194,194,0.1678447000012966,3.0,1.0,1000
195,195,0.16793320000579115,3.0,1.0,1000
196,196,0.1680218999972567,3.0,1.0,1000
197,197,0.16810999999870546,3.0,1.0,1000
198,198,0.16819899999245536,3.0,1.0,1000
199,199,0.16828820000228006,3.0,1.0,1000
200,200,0.1683772999967914,3.0,1.0,1000
201,201,0.16846590000204742,3.0,1.0,1000
202,202,0.1687242000043625,3.0,1.0,1000
203,203,0.1688170999987051,3.0,1.0,1000
204,204,0.16891009999380913,5.0,1.0,1000
205,205,0.1690048000018578,5.0,1.0,1000
206,206,0.16910169999755453,5.0,1.0,1000
207,207,0.16922219999833032,5.0,1.0,1000
208,208,0.16933309999876656,5.0,1.0,1000
209,209,0.1694262999953935,8.0,1.0,1000
210,210,0.16960670000116806,8.0,1.0,1000
211,211,0.16973009999492206,8.0,1.0,1000
212,212,0.16983929999696556,8.0,1.0,1000
213,213,0.16991799999959767,8.0,1.0,1000
214,214,0.17001770000206307,8.0,1.0,1000
215,215,0.1701234999927692,8.0,1.0,1000
216,216,0.17022699999506585,8.0,1.0,1000
217,217,0.17033019999507815,8.0,1.0,1000
218,218,0.17046639999898616,8.0,1.0,1000
219,219,0.17058770000585355,8.0,1.0,1000
220,220,0.1706932999950368,8.0,1.0,1000
221,221,0.17079659999581054,8.0,1.0,1000
222,222,0.17089759999362286,8.0,1.0,1000
223,223,0.1709971999953268,8.0,1.0,1000
224,224,0.1710979000054067,8.0,1.0,1000
225,225,0.17119860000093468,8.0,1.0,1000
226,226,0.17130760000145528,8.0,1.0,1000
227,227,0.1714088000007905,8.0,1.0,1000
228,228,0.17151479999301955,8.0,1.0,1000
229,229,0.1716182999953162,8.0,1.0,1000
230,230,0.17172969999955967,8.0,1.0,1000
231,231,0.1718503000010969,8.0,1.0,1000
232,232,0.17204689999925904,8.0,1.0,1000
233,233,0.17218449999927543,8.0,1.0,1000
234,234,0.17243900000175927,8.0,1.0,1000
235,235,0.17259230000490788,8.0,1.0,1000
236,236,0.17275149999477435,8.0,1.0,1000
237,237,0.1728677999926731,8.0,1.0,1000
238,238,0.17296880000503734,8.0,1.0,1000
239,239,0.17306929999904241,8.0,1.0,1000
240,240,0.17316989999380894,8.0,1.0,1000
241,241,0.1732713999954285,8.0,1.0,1000
242,242,0.17344969999976456,8.0,1.0,1000
243,243,0.17356870000367053,8.0,1.0,1000
244,244,0.17368209999403916,8.0,1.0,1000
245,245,0.17378650000318885,8.0,1.0,1000
246,246,0.17388820000633132,8.0,1.0,1000
247,247,0.17398989999492187,8.0,1.0,1000
248,248,0.17409119999501854,8.0,1.0,1000
249,249,0.1741911999997683,8.0,1.0,1000
250,250,0.17429409999749623,8.0,1.0,1000
251,251,0.17439699999522418,8.0,1.0,1000
252,252,0.1744992000021739,8.0,1.0,1000
253,253,0.17460169999685604,8.0,1.0,1000
254,254,0.17471229999500792,8.0,1.0,1000
255,255,0.17486640000424813,8.0,1.0,1000
256,256,0.17498450000130106,8.0,1.0,1000
257,257,0.17508790000283625,8.0,1.0,1000
258,258,0.1751914000051329,8.0,1.0,1000
259,259,0.17529489999287762,8.0,1.0,1000
260,260,0.17539799999212846,8.0,1.0,1000
261,261,0.17550029999983963,8.0,1.0,1000
262,262,0.17571029999817256,8.0,1.0,1000
263,263,0.17586259999370668,8.0,1.0,1000
264,264,0.17594729999837,8.0,1.0,1000
265,265,0.17605179999372922,8.0,1.0,1000
266,266,0.17615450000448618,8.0,1.0,1000
267,267,0.17625730000145268,8.0,1.0,1000
268,268,0.17635900000459515,8.0,1.0,1000
269,269,0.17646050000621472,8.0,1.0,1000
270,270,0.17673310000100173,8.0,1.0,1000
271,271,0.17688780000025872,8.0,1.0,1000
272,272,0.17696280000382103,8.0,1.0,1000
273,273,0.17705820000264794,8.0,1.0,1000
274,274,0.17739419999998063,8.0,1.0,1000
275,275,0.17752349999500439,8.0,1.0,1000
276,276,0.1776155999978073,8.0,1.0,1000
