,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
377,4,21.0,15.175354099999822,"[4, 3, 5, 7, 6, 3, 7, 4]",75,512,8
378,8,22.0,15.43852539999898,"[4, 6, 5, 7, 6, 3, 7, 4]",75,512,8
379,16,25.0,15.651567499999146,"[6, 1, 5, 7, 1, 3, 7, 4]",75,512,8
380,32,26.0,15.889068299999053,"[6, 0, 5, 7, 1, 3, 7, 4]",75,512,8
381,64,27.0,16.160264999998617,"[6, 0, 5, 7, 1, 3, 7, 2]",75,512,8
382,128,27.0,16.39052289999927,"[6, 0, 5, 7, 1, 3, 7, 2]",75,512,8
383,256,27.0,16.681568899999547,"[6, 0, 5, 7, 1, 3, 7, 2]",75,512,8
384,512,27.0,17.01245639999979,"[6, 0, 5, 7, 1, 3, 7, 2]",75,512,8
385,0,24.0,17.25868569999875,"[5, 1, 4, 7, 0, 6, 0, 1]",75,512,9
386,1,24.0,17.261775099999795,"[5, 1, 4, 7, 0, 6, 0, 1]",75,512,9
387,2,25.0,17.4735983999999,"[5, 1, 4, 7, 3, 6, 0, 1]",75,512,9
388,4,26.0,17.745843400000012,"[5, 1, 4, 7, 3, 6, 0, 5]",75,512,9
389,8,26.0,17.968664699999863,"[5, 1, 4, 7, 3, 6, 0, 5]",75,512,9
390,16,26.0,18.20105549999971,"[5, 1, 4, 7, 3, 6, 0, 5]",75,512,9
391,32,27.0,18.4679017999988,"[5, 1, 4, 7, 3, 6, 2, 5]",75,512,9
392,64,27.0,18.645498699999735,"[5, 1, 4, 7, 3, 6, 2, 5]",75,512,9
393,128,27.0,18.9242067999985,"[5, 1, 4, 7, 3, 6, 2, 5]",75,512,9
394,256,27.0,19.153159999999843,"[5, 1, 4, 7, 3, 6, 2, 5]",75,512,9
395,512,27.0,19.558472299999266,"[5, 1, 4, 7, 3, 6, 2, 5]",75,512,9
396,0,22.0,19.72967029999927,"[3, 2, 0, 0, 1, 7, 4, 6]",75,512,10
397,1,23.0,19.730533199999627,"[7, 2, 0, 0, 1, 7, 4, 6]",75,512,10
398,2,23.0,19.944557099999656,"[7, 2, 0, 0, 1, 7, 4, 6]",75,512,10
399,4,23.0,20.15544409999893,"[7, 2, 0, 0, 1, 7, 4, 6]",75,512,10
400,8,25.0,20.35895359999995,"[7, 2, 0, 6, 1, 7, 4, 6]",75,512,10
401,16,25.0,20.524554999999964,"[7, 2, 0, 6, 1, 7, 4, 6]",75,512,10
402,32,25.0,20.77636749999874,"[7, 2, 0, 6, 1, 7, 4, 6]",75,512,10
403,64,25.0,20.974796099999367,"[7, 2, 0, 6, 1, 7, 4, 6]",75,512,10
404,128,26.0,21.253425299999435,"[7, 2, 0, 3, 1, 7, 4, 6]",75,512,10
405,256,26.0,21.603042599999753,"[7, 2, 0, 3, 1, 7, 4, 6]",75,512,10
406,512,26.0,22.128726499999175,"[7, 2, 0, 3, 1, 7, 4, 6]",75,512,10
407,0,19.0,22.4792467999996,"[7, 4, 7, 2, 5, 3, 7, 7]",75,512,11
408,1,19.0,22.48244259999956,"[7, 4, 7, 2, 5, 3, 7, 7]",75,512,11
409,2,19.0,22.82969729999968,"[7, 4, 7, 2, 5, 3, 7, 7]",75,512,11
410,4,23.0,23.21046269999897,"[1, 4, 7, 2, 6, 3, 7, 7]",75,512,11
411,8,26.0,23.470296299999973,"[1, 5, 7, 2, 6, 3, 1, 7]",75,512,11
412,16,26.0,23.792948199999955,"[1, 5, 7, 2, 6, 3, 1, 7]",75,512,11
413,32,28.0,24.090362999999343,"[0, 5, 7, 2, 6, 3, 1, 4]",75,512,11
414,64,28.0,24.471765999998752,"[0, 5, 7, 2, 6, 3, 1, 4]",75,512,11
415,128,28.0,24.857599299999492,"[0, 5, 7, 2, 6, 3, 1, 4]",75,512,11
416,256,28.0,25.17300669999895,"[0, 5, 7, 2, 6, 3, 1, 4]",75,512,11
417,512,28.0,25.621404199999233,"[0, 5, 7, 2, 6, 3, 1, 4]",75,512,11
418,0,17.0,25.82867139999871,"[2, 4, 3, 2, 5, 2, 3, 5]",75,512,12
419,1,17.0,25.829996799999208,"[2, 4, 3, 2, 5, 2, 3, 5]",75,512,12
420,2,20.0,26.16940049999903,"[2, 4, 3, 2, 5, 2, 0, 5]",75,512,12
421,4,21.0,26.410008499999094,"[0, 4, 3, 2, 5, 2, 0, 5]",75,512,12
422,8,21.0,26.852958799998305,"[0, 4, 3, 2, 5, 2, 0, 5]",75,512,12
423,16,22.0,27.26732489999995,"[0, 4, 3, 5, 5, 2, 0, 5]",75,512,12
424,32,24.0,27.71815659999993,"[0, 4, 3, 5, 7, 2, 0, 5]",75,512,12
425,64,25.0,28.067379099999016,"[0, 4, 1, 5, 7, 2, 0, 5]",75,512,12
426,128,25.0,28.403117399999246,"[0, 4, 1, 5, 7, 2, 0, 5]",75,512,12
427,256,26.0,28.763681599999472,"[0, 4, 1, 5, 7, 2, 0, 3]",75,512,12
428,512,26.0,29.27329699999973,"[0, 4, 1, 5, 7, 2, 0, 3]",75,512,12
429,0,19.0,29.579562399998395,"[0, 4, 4, 0, 2, 2, 0, 3]",75,512,13
430,1,22.0,29.583221799999592,"[0, 4, 4, 0, 5, 2, 0, 3]",75,512,13
431,2,22.0,29.91182779999872,"[0, 4, 4, 0, 5, 2, 0, 3]",75,512,13
432,4,22.0,30.22646899999927,"[0, 4, 4, 0, 5, 2, 0, 3]",75,512,13
433,8,23.0,30.523965299998963,"[0, 4, 1, 0, 5, 2, 0, 3]",75,512,13
434,16,24.0,30.925134299999627,"[4, 4, 1, 0, 5, 2, 0, 3]",75,512,13
435,32,25.0,31.377488699999958,"[4, 4, 1, 0, 5, 2, 6, 3]",75,512,13
436,64,25.0,31.743916999999783,"[4, 4, 1, 0, 5, 2, 6, 3]",75,512,13
437,128,25.0,32.129655199998524,"[4, 4, 1, 0, 5, 2, 6, 3]",75,512,13
438,256,26.0,32.53360749999956,"[4, 4, 1, 5, 5, 2, 6, 3]",75,512,13
439,512,26.0,33.11831449999954,"[4, 4, 1, 5, 5, 2, 6, 3]",75,512,13
440,0,23.0,33.45768159999898,"[7, 0, 6, 2, 1, 5, 3, 7]",75,512,14
441,1,23.0,33.46012129999872,"[7, 0, 6, 2, 1, 5, 3, 7]",75,512,14
442,2,23.0,33.84831209999902,"[7, 0, 6, 2, 1, 5, 3, 7]",75,512,14
443,4,23.0,34.30160589999832,"[7, 0, 6, 2, 1, 5, 3, 7]",75,512,14
444,8,25.0,34.81532999999945,"[7, 0, 6, 2, 2, 5, 3, 1]",75,512,14
445,16,25.0,35.29264989999865,"[7, 0, 6, 2, 2, 5, 3, 1]",75,512,14
446,32,26.0,35.646939599999314,"[7, 0, 6, 4, 2, 5, 3, 1]",75,512,14
447,64,26.0,36.04874839999866,"[7, 0, 6, 4, 2, 5, 3, 1]",75,512,14
448,128,26.0,36.577555399999255,"[7, 0, 6, 4, 2, 5, 3, 1]",75,512,14
449,256,26.0,37.14809509999941,"[7, 0, 6, 4, 2, 5, 3, 1]",75,512,14
450,512,26.0,37.696496999999,"[7, 0, 6, 4, 2, 5, 3, 1]",75,512,14
451,0,23.0,38.062625199998365,"[7, 0, 5, 1, 2, 5, 6, 1]",75,512,15
452,1,23.0,38.06596439999885,"[7, 0, 5, 1, 2, 5, 6, 1]",75,512,15
453,2,23.0,38.38062289999834,"[7, 0, 5, 1, 2, 5, 6, 1]",75,512,15
454,4,25.0,38.74814839999999,"[7, 0, 3, 1, 2, 5, 6, 1]",75,512,15
455,8,26.0,39.10600079999858,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
456,16,26.0,39.3735719999986,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
457,32,26.0,39.71087729999999,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
458,64,26.0,40.09665379999933,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
459,128,26.0,40.51479879999897,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
460,256,26.0,40.936345599999186,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
461,512,26.0,41.43830199999866,"[7, 0, 3, 0, 2, 5, 6, 1]",75,512,15
462,0,24.0,41.757485899999665,"[6, 1, 1, 7, 7, 4, 3, 5]",75,512,16
463,1,24.0,41.76081389999854,"[6, 1, 1, 7, 7, 4, 3, 5]",75,512,16
464,2,24.0,42.130429199998616,"[6, 1, 1, 7, 7, 4, 3, 5]",75,512,16
465,4,25.0,42.44994009999937,"[6, 1, 2, 7, 7, 4, 3, 5]",75,512,16
466,8,25.0,42.724743099999614,"[6, 1, 2, 7, 7, 4, 3, 5]",75,512,16
467,16,25.0,43.06998999999996,"[6, 1, 2, 7, 7, 4, 3, 5]",75,512,16
468,32,25.0,43.407525599999644,"[6, 1, 2, 7, 7, 4, 3, 5]",75,512,16
469,64,25.0,43.77282859999832,"[6, 1, 2, 7, 7, 4, 3, 5]",75,512,16
470,128,27.0,44.167067499998666,"[6, 1, 2, 4, 7, 0, 3, 5]",75,512,16
471,256,27.0,44.62244979999923,"[6, 1, 2, 4, 7, 0, 3, 5]",75,512,16
472,512,27.0,45.247502399999576,"[6, 1, 2, 4, 7, 0, 3, 5]",75,512,16
473,0,21.0,45.60054229999878,"[5, 6, 6, 3, 1, 0, 5, 2]",75,512,17
474,1,21.0,45.604021699999066,"[5, 6, 6, 3, 1, 0, 5, 2]",75,512,17
475,2,21.0,45.92462769999838,"[5, 6, 6, 3, 1, 0, 5, 2]",75,512,17
476,4,21.0,46.29765579999912,"[5, 6, 6, 3, 1, 0, 5, 2]",75,512,17
477,8,24.0,46.58487529999911,"[3, 6, 6, 3, 1, 1, 5, 2]",75,512,17
478,16,24.0,46.964777299999696,"[3, 6, 6, 3, 1, 1, 5, 2]",75,512,17
479,32,25.0,47.308932499998264,"[3, 6, 0, 3, 1, 1, 5, 2]",75,512,17
480,64,28.0,47.67674459999944,"[3, 6, 0, 7, 4, 1, 5, 2]",75,512,17
481,128,28.0,48.11910699999862,"[3, 6, 0, 7, 4, 1, 5, 2]",75,512,17
482,256,28.0,48.66505359999974,"[3, 6, 0, 7, 4, 1, 5, 2]",75,512,17
483,512,28.0,49.38644789999853,"[3, 6, 0, 7, 4, 1, 5, 2]",75,512,17
484,0,19.0,49.68711259999873,"[7, 0, 5, 3, 3, 1, 3, 5]",75,512,18
485,1,24.0,49.69025099999999,"[7, 0, 5, 3, 6, 1, 3, 5]",75,512,18
486,2,24.0,50.059168099998715,"[7, 0, 5, 3, 6, 1, 3, 5]",75,512,18
487,4,24.0,50.40888979999909,"[7, 0, 5, 3, 6, 1, 3, 5]",75,512,18
488,8,24.0,50.71968849999939,"[7, 0, 5, 3, 6, 1, 3, 5]",75,512,18
489,16,24.0,51.099588299999596,"[7, 0, 5, 3, 6, 1, 3, 5]",75,512,18
490,32,24.0,51.433205099998304,"[7, 0, 5, 3, 6, 1, 3, 5]",75,512,18
491,64,27.0,51.885819099999935,"[7, 0, 2, 4, 6, 1, 3, 5]",75,512,18
492,128,27.0,52.297759599998244,"[7, 0, 2, 4, 6, 1, 3, 5]",75,512,18
493,256,27.0,52.72828969999864,"[7, 0, 2, 4, 6, 1, 3, 5]",75,512,18
494,512,27.0,53.288859699998284,"[7, 0, 2, 4, 6, 1, 3, 5]",75,512,18
495,0,21.0,53.57534079999823,"[1, 3, 0, 3, 1, 7, 0, 3]",75,512,19
496,1,21.0,53.57951619999949,"[1, 3, 0, 3, 1, 7, 0, 3]",75,512,19
497,2,21.0,53.94465559999844,"[1, 3, 0, 3, 1, 7, 0, 3]",75,512,19
498,4,24.0,54.28367539999999,"[1, 3, 0, 6, 1, 7, 0, 3]",75,512,19
499,8,24.0,54.65056139999979,"[1, 3, 0, 6, 1, 7, 0, 3]",75,512,19
500,16,24.0,55.005040899999585,"[1, 3, 0, 6, 1, 7, 0, 3]",75,512,19
501,32,27.0,55.40799639999932,"[4, 7, 0, 6, 1, 7, 5, 3]",75,512,19
502,64,27.0,55.807382199998756,"[4, 7, 0, 6, 1, 7, 5, 3]",75,512,19
503,128,27.0,56.24651469999844,"[4, 7, 0, 6, 1, 7, 5, 3]",75,512,19
504,256,28.0,56.70260649999909,"[4, 2, 0, 6, 1, 7, 5, 3]",75,512,19
505,512,28.0,57.317143599999326,"[4, 2, 0, 6, 1, 7, 5, 3]",75,512,19
506,0,22.0,57.724832299998525,"[2, 6, 1, 0, 3, 1, 4, 4]",75,512,20
507,1,24.0,57.72865749999983,"[2, 6, 6, 0, 3, 1, 4, 4]",75,512,20
508,2,24.0,58.17901739999979,"[2, 6, 6, 0, 3, 1, 4, 4]",75,512,20
509,4,24.0,58.54124579999916,"[2, 6, 6, 0, 3, 1, 4, 4]",75,512,20
510,8,24.0,58.93965819999903,"[2, 6, 6, 0, 3, 1, 4, 4]",75,512,20
511,16,24.0,59.33680759999879,"[2, 6, 6, 0, 3, 1, 4, 4]",75,512,20
512,32,24.0,59.73941019999984,"[2, 6, 6, 0, 3, 1, 4, 4]",75,512,20
513,64,27.0,60.19149059999836,"[2, 6, 3, 0, 7, 1, 4, 2]",75,512,20
514,128,27.0,61.26965879999989,"[2, 6, 3, 0, 7, 1, 4, 2]",75,512,20
515,256,27.0,62.6247330999995,"[2, 6, 3, 0, 7, 1, 4, 2]",75,512,20
516,512,27.0,63.95646869999837,"[2, 6, 3, 0, 7, 1, 4, 2]",75,512,20
517,0,18.0,64.42409329999828,"[5, 7, 7, 2, 5, 3, 7, 3]",75,512,21
518,1,20.0,64.4282461999992,"[5, 7, 7, 2, 0, 3, 7, 3]",75,512,21
519,2,20.0,64.89379389999885,"[5, 7, 7, 2, 0, 3, 7, 3]",75,512,21
520,4,22.0,65.30629279999994,"[5, 7, 5, 2, 0, 3, 7, 3]",75,512,21
521,8,23.0,65.69273229999999,"[0, 7, 5, 2, 0, 3, 7, 3]",75,512,21
522,16,24.0,66.17353149999872,"[0, 6, 5, 2, 0, 3, 7, 3]",75,512,21
523,32,25.0,66.7576369999988,"[0, 6, 4, 2, 0, 3, 7, 3]",75,512,21
524,64,26.0,67.41272809999828,"[0, 6, 4, 2, 0, 3, 7, 5]",75,512,21
525,128,26.0,68.44495609999831,"[0, 6, 4, 2, 0, 3, 7, 5]",75,512,21
526,256,26.0,69.41897649999919,"[0, 6, 4, 2, 0, 3, 7, 5]",75,512,21
527,512,26.0,70.22501769999872,"[0, 6, 4, 2, 0, 3, 7, 5]",75,512,21
528,0,20.0,70.6694381999987,"[1, 7, 1, 4, 4, 5, 6, 0]",75,512,22
529,1,20.0,70.67284309999923,"[1, 7, 1, 4, 4, 5, 6, 0]",75,512,22
530,2,22.0,71.06960189999882,"[1, 7, 1, 2, 4, 5, 6, 0]",75,512,22
531,4,22.0,71.46533929999896,"[1, 7, 1, 2, 4, 5, 6, 0]",75,512,22
532,8,24.0,71.93709519999902,"[1, 7, 1, 2, 0, 5, 6, 0]",75,512,22
533,16,24.0,72.37212869999894,"[1, 7, 1, 2, 0, 5, 6, 0]",75,512,22
534,32,24.0,72.80973629999971,"[1, 7, 1, 2, 0, 5, 6, 0]",75,512,22
535,64,24.0,73.55824209999992,"[1, 7, 1, 2, 0, 5, 6, 0]",75,512,22
536,128,27.0,74.25761590000002,"[1, 7, 4, 2, 0, 5, 3, 0]",75,512,22
537,256,27.0,75.63630219999868,"[1, 7, 4, 2, 0, 5, 3, 0]",75,512,22
538,512,27.0,76.7929181999989,"[1, 7, 4, 2, 0, 5, 3, 0]",75,512,22
539,0,21.0,77.32493599999907,"[4, 2, 6, 2, 3, 3, 0, 0]",75,512,23
540,1,21.0,77.32944729999872,"[4, 2, 6, 2, 3, 3, 0, 0]",75,512,23
541,2,21.0,77.80944239999917,"[4, 2, 6, 2, 3, 3, 0, 0]",75,512,23
542,4,23.0,79.04537719999826,"[4, 2, 6, 2, 1, 3, 0, 0]",75,512,23
543,8,24.0,79.52406749999864,"[4, 2, 6, 2, 7, 3, 0, 0]",75,512,23
544,16,25.0,79.97683389999838,"[4, 1, 6, 2, 7, 3, 0, 0]",75,512,23
545,32,25.0,80.80313129999922,"[4, 1, 6, 2, 7, 3, 0, 0]",75,512,23
546,64,25.0,81.60080729999936,"[4, 1, 6, 2, 7, 3, 0, 0]",75,512,23
547,128,27.0,82.38159389999964,"[4, 1, 7, 2, 6, 3, 0, 0]",75,512,23
548,256,27.0,83.12612249999984,"[4, 1, 7, 2, 6, 3, 0, 0]",75,512,23
549,512,27.0,84.36587059999874,"[4, 1, 7, 2, 6, 3, 0, 0]",75,512,23
550,0,22.0,85.00174619999962,"[2, 6, 4, 2, 0, 2, 7, 3]",75,512,24
551,1,22.0,85.0066354999999,"[2, 6, 4, 2, 0, 2, 7, 3]",75,512,24
552,2,22.0,85.6901883999999,"[2, 6, 4, 2, 0, 2, 7, 3]",75,512,24
553,4,23.0,86.32159449999926,"[2, 6, 4, 2, 0, 0, 7, 3]",75,512,24
554,8,25.0,87.09111539999867,"[2, 6, 4, 2, 0, 3, 7, 4]",75,512,24
555,16,25.0,87.81182519999857,"[2, 6, 4, 2, 0, 3, 7, 4]",75,512,24
556,32,26.0,88.47071599999981,"[3, 6, 4, 2, 0, 3, 7, 4]",75,512,24
557,64,28.0,89.10660659999849,"[3, 6, 4, 2, 0, 5, 7, 1]",75,512,24
558,128,28.0,89.83152289999998,"[3, 6, 4, 2, 0, 5, 7, 1]",75,512,24
559,256,28.0,90.76387519999844,"[3, 6, 4, 2, 0, 5, 7, 1]",75,512,24
560,512,28.0,91.88761079999858,"[3, 6, 4, 2, 0, 5, 7, 1]",75,512,24
561,0,20.0,92.46788039999956,"[4, 0, 6, 3, 5, 3, 3, 5]",75,512,25
562,1,20.0,92.4730313,"[4, 0, 6, 3, 5, 3, 3, 5]",75,512,25
563,2,20.0,93.02138139999988,"[4, 0, 6, 3, 5, 3, 3, 5]",75,512,25
564,4,21.0,93.6398481999986,"[4, 0, 6, 3, 5, 3, 2, 5]",75,512,25
565,8,22.0,94.27780319999874,"[4, 0, 6, 3, 7, 3, 2, 5]",75,512,25
566,16,25.0,94.93371559999832,"[4, 0, 4, 6, 7, 3, 1, 5]",75,512,25
567,32,25.0,95.72518359999958,"[4, 0, 4, 6, 7, 3, 1, 5]",75,512,25
568,64,25.0,96.77725459999965,"[4, 0, 4, 6, 7, 3, 1, 5]",75,512,25
569,128,25.0,98.05385419999948,"[4, 0, 4, 6, 7, 3, 1, 5]",75,512,25
570,256,25.0,99.69025269999838,"[4, 0, 4, 6, 7, 3, 1, 5]",75,512,25
571,512,25.0,101.28607789999842,"[4, 0, 4, 6, 7, 3, 1, 5]",75,512,25
572,0,11.0,102.07375819999834,"[2, 3, 4, 5, 6, 2, 2, 3]",75,512,26
573,1,15.0,102.08027909999873,"[6, 3, 4, 5, 6, 2, 2, 3]",75,512,26
574,2,18.0,102.77156209999885,"[6, 3, 4, 1, 6, 2, 2, 3]",75,512,26
575,4,19.0,103.4240450999987,"[6, 3, 3, 1, 6, 2, 2, 3]",75,512,26
576,8,22.0,104.06545859999824,"[6, 3, 3, 1, 6, 4, 2, 2]",75,512,26
577,16,24.0,104.69226119999985,"[6, 3, 3, 1, 6, 4, 2, 7]",75,512,26
578,32,26.0,105.37838529999863,"[6, 3, 5, 1, 1, 4, 2, 7]",75,512,26
579,64,27.0,106.42724369999996,"[6, 3, 5, 7, 1, 4, 2, 7]",75,512,26
580,128,27.0,107.75350009999966,"[6, 3, 5, 7, 1, 4, 2, 7]",75,512,26
581,256,27.0,109.48701229999824,"[6, 3, 5, 7, 1, 4, 2, 7]",75,512,26
582,512,27.0,111.33999079999921,"[6, 3, 5, 7, 1, 4, 2, 7]",75,512,26
583,0,22.0,112.14836739999919,"[2, 1, 5, 0, 2, 4, 2, 4]",75,512,27
584,1,22.0,112.15463949999867,"[2, 1, 5, 0, 2, 4, 2, 4]",75,512,27
585,2,22.0,112.94616139999926,"[2, 1, 5, 0, 2, 4, 2, 4]",75,512,27
586,4,24.0,113.95777409999937,"[7, 1, 5, 0, 2, 4, 2, 4]",75,512,27
587,8,24.0,115.17068729999846,"[7, 1, 5, 0, 2, 4, 2, 4]",75,512,27
588,16,25.0,115.8546271999985,"[7, 1, 5, 0, 2, 4, 2, 6]",75,512,27
589,32,25.0,116.57923479999954,"[7, 1, 5, 0, 2, 4, 2, 6]",75,512,27
590,64,26.0,117.33187899999939,"[7, 1, 3, 0, 2, 4, 2, 6]",75,512,27
591,128,26.0,118.19379319999825,"[7, 1, 3, 0, 2, 4, 2, 6]",75,512,27
592,256,26.0,119.07434179999836,"[7, 1, 3, 0, 2, 4, 2, 6]",75,512,27
593,512,26.0,120.3343574999999,"[7, 1, 3, 0, 2, 4, 2, 6]",75,512,27
594,0,20.0,121.01868729999842,"[4, 5, 2, 6, 5, 5, 1, 0]",75,512,28
595,1,20.0,121.02523019999899,"[4, 5, 2, 6, 5, 5, 1, 0]",75,512,28
596,2,20.0,121.74970199999916,"[4, 5, 2, 6, 5, 5, 1, 0]",75,512,28
597,4,20.0,122.4703884999999,"[4, 5, 2, 6, 5, 5, 1, 0]",75,512,28
598,8,22.0,123.48508999999831,"[4, 0, 2, 6, 5, 5, 1, 0]",75,512,28
599,16,23.0,124.57223859999976,"[4, 0, 2, 6, 5, 5, 1, 4]",75,512,28
600,32,26.0,125.38101149999966,"[6, 0, 2, 6, 5, 7, 1, 4]",75,512,28
601,64,26.0,126.19829419999951,"[6, 0, 2, 6, 5, 7, 1, 4]",75,512,28
602,128,27.0,127.16706769999837,"[6, 0, 2, 7, 5, 7, 1, 4]",75,512,28
603,256,28.0,128.1860850999983,"[6, 0, 2, 7, 5, 3, 1, 4]",75,512,28
604,512,28.0,129.67808289999994,"[6, 0, 2, 7, 5, 3, 1, 4]",75,512,28
605,0,21.0,130.59523489999992,"[3, 6, 4, 0, 7, 3, 0, 3]",75,512,29
606,1,21.0,130.60255799999868,"[3, 6, 4, 0, 7, 3, 0, 3]",75,512,29
607,2,21.0,131.69404309999845,"[3, 6, 4, 0, 7, 3, 0, 3]",75,512,29
608,4,21.0,132.86079749999953,"[3, 6, 4, 0, 7, 3, 0, 3]",75,512,29
609,8,22.0,133.72826619999978,"[3, 6, 4, 0, 7, 3, 5, 3]",75,512,29
610,16,22.0,134.58200549999856,"[3, 6, 4, 0, 7, 3, 5, 3]",75,512,29
611,32,26.0,135.43804539999837,"[1, 6, 4, 0, 1, 3, 5, 2]",75,512,29
612,64,27.0,136.5920331999987,"[1, 6, 4, 0, 0, 3, 5, 2]",75,512,29
613,128,27.0,139.2955798999992,"[1, 6, 4, 0, 0, 3, 5, 2]",75,512,29
614,256,27.0,141.5908098,"[1, 6, 4, 0, 0, 3, 5, 2]",75,512,29
615,512,28.0,143.21069259999967,"[1, 6, 4, 7, 0, 3, 5, 2]",75,512,29
616,0,17.0,143.90992839999853,"[5, 7, 6, 3, 6, 3, 6, 6]",75,512,30
617,1,19.0,143.91642279999905,"[5, 2, 6, 3, 6, 3, 6, 6]",75,512,30
618,2,20.0,144.5487682999992,"[5, 2, 6, 1, 6, 3, 6, 6]",75,512,30
619,4,22.0,145.17733409999892,"[5, 2, 6, 1, 6, 3, 6, 2]",75,512,30
620,8,23.0,145.87709089999953,"[5, 2, 7, 1, 6, 3, 6, 2]",75,512,30
621,16,25.0,147.1173654999984,"[5, 2, 7, 1, 6, 3, 6, 0]",75,512,30
622,32,25.0,148.14046619999863,"[5, 2, 7, 1, 6, 3, 6, 0]",75,512,30
623,64,25.0,148.95215469999857,"[5, 2, 7, 1, 6, 3, 6, 0]",75,512,30
624,128,25.0,149.71237089999886,"[5, 2, 7, 1, 6, 3, 6, 0]",75,512,30
625,256,25.0,150.57364119999875,"[5, 2, 7, 1, 6, 3, 6, 0]",75,512,30
626,512,25.0,152.00416479999876,"[5, 2, 7, 1, 6, 3, 6, 0]",75,512,30
627,0,16.0,152.66968609999822,"[7, 7, 6, 3, 5, 5, 6, 7]",75,512,31
628,1,19.0,152.67336799999975,"[7, 7, 6, 3, 5, 4, 6, 7]",75,512,31
629,2,20.0,154.2751651999988,"[7, 7, 6, 3, 5, 4, 2, 7]",75,512,31
630,4,21.0,155.73699419999866,"[1, 7, 6, 3, 5, 4, 2, 7]",75,512,31
631,8,23.0,156.78909029999886,"[1, 7, 6, 3, 5, 4, 2, 0]",75,512,31
632,16,24.0,157.64592229999835,"[1, 7, 6, 3, 1, 4, 2, 0]",75,512,31
633,32,26.0,158.272556599999,"[2, 7, 6, 3, 1, 4, 4, 0]",75,512,31
634,64,26.0,159.09138809999968,"[2, 7, 6, 3, 1, 4, 4, 0]",75,512,31
635,128,26.0,159.93758989999878,"[2, 7, 6, 3, 1, 4, 4, 0]",75,512,31
636,256,26.0,160.96903049999855,"[2, 7, 6, 3, 1, 4, 4, 0]",75,512,31
637,512,26.0,162.71924269999909,"[2, 7, 6, 3, 1, 4, 4, 0]",75,512,31
638,0,17.0,163.51275519999945,"[6, 4, 4, 0, 1, 0, 3, 0]",75,512,32
639,1,21.0,163.51842319999923,"[6, 4, 4, 0, 1, 5, 3, 0]",75,512,32
640,2,21.0,164.2612995999989,"[6, 4, 4, 0, 1, 5, 3, 0]",75,512,32
641,4,21.0,164.97927179999897,"[6, 4, 4, 0, 1, 5, 3, 0]",75,512,32
642,8,21.0,165.6250760999992,"[6, 4, 4, 0, 1, 5, 3, 0]",75,512,32
643,16,22.0,166.41213809999863,"[6, 4, 4, 0, 1, 5, 5, 0]",75,512,32
644,32,25.0,167.14313199999924,"[6, 4, 7, 1, 1, 5, 7, 0]",75,512,32
645,64,25.0,168.52466149999964,"[6, 4, 7, 1, 1, 5, 7, 0]",75,512,32
646,128,26.0,171.4187914999984,"[6, 4, 7, 1, 1, 5, 2, 0]",75,512,32
647,256,27.0,173.2859331999989,"[6, 4, 7, 1, 3, 5, 2, 0]",75,512,32
648,512,27.0,174.63924699999916,"[6, 4, 7, 1, 3, 5, 2, 0]",75,512,32
649,0,22.0,175.4385429999984,"[5, 7, 6, 0, 1, 6, 6, 3]",75,512,33
650,1,22.0,175.44623319999846,"[5, 7, 6, 0, 1, 6, 6, 3]",75,512,33
651,2,22.0,176.12447969999994,"[5, 7, 6, 0, 1, 6, 6, 3]",75,512,33
652,4,24.0,177.03684189999876,"[5, 7, 2, 0, 1, 6, 6, 3]",75,512,33
653,8,25.0,177.91518099999848,"[5, 7, 2, 0, 1, 4, 6, 3]",75,512,33
654,16,25.0,178.89400289999867,"[5, 7, 2, 0, 1, 4, 6, 3]",75,512,33
655,32,25.0,179.72560039999917,"[5, 7, 2, 0, 1, 4, 6, 3]",75,512,33
656,64,25.0,180.56860369999958,"[5, 7, 2, 0, 1, 4, 6, 3]",75,512,33
657,128,28.0,181.29225999999835,"[1, 7, 5, 0, 2, 4, 6, 3]",75,512,33
658,256,28.0,182.35685339999873,"[1, 7, 5, 0, 2, 4, 6, 3]",75,512,33
659,512,28.0,183.52514279999923,"[1, 7, 5, 0, 2, 4, 6, 3]",75,512,33
660,0,14.0,184.32864009999867,"[7, 6, 0, 2, 0, 2, 1, 0]",75,512,34
661,1,15.0,184.33548109999901,"[7, 6, 0, 3, 0, 2, 1, 0]",75,512,34
662,2,16.0,185.42190499999924,"[7, 6, 0, 3, 4, 2, 1, 0]",75,512,34
663,4,18.0,186.4201250999995,"[7, 6, 0, 3, 6, 3, 1, 0]",75,512,34
664,8,21.0,187.17209249999905,"[7, 0, 3, 3, 6, 3, 1, 0]",75,512,34
665,16,23.0,187.80370779999976,"[7, 0, 3, 0, 6, 3, 1, 6]",75,512,34
666,32,25.0,188.39606409999942,"[7, 5, 3, 0, 6, 3, 1, 2]",75,512,34
667,64,26.0,189.05123529999946,"[7, 5, 3, 0, 6, 3, 6, 2]",75,512,34
